Generation,BestFitness,AvgChildFitness,SurvivalRate,DeltaBest,SuccessRatio,CrossoverGain,MutationGain
21,0.5625512317848158,0.39777000281630304,0.6666666666666666,0.0,0.26804123711340205,0.0022223024027056993,-0.007269078176463626
22,0.5625512317848158,0.38644793006436573,1.0,0.0,0.1958762886597938,-0.006482976954529667,0.00865837325742912
23,0.5625512317848158,0.38857228814393324,0.6666666666666666,0.0,0.31958762886597936,0.00033324141418807345,-0.010172763094562423
24,0.5625512317848158,0.3991083813484163,1.0,0.0,0.25773195876288657,-0.002736781014006159,0.04027422010728989
25,0.5625512317848158,0.4073811204190349,1.0,0.0,0.26804123711340205,0.01025374540915082,-0.029203852929456726
26,0.5625512317848158,0.40885034212196447,0.6666666666666666,0.0,0.30927835051546393,-0.004260381200548036,-0.026743789074361493
27,0.5625512317848158,0.41889412945239646,1.0,0.0,0.20618556701030927,-0.007993743780941443,0.009855538877714216
28,0.577614112289492,0.42151526826037905,0.6666666666666666,0.01506288050467619,0.17525773195876287,-0.006981981456620466,-0.018879384613402002
29,0.577614112289492,0.42341762936859406,1.0,0.0,0.24742268041237114,0.005139933674099248,0.01417137735730733
30,0.577614112289492,0.4253942494660693,1.0,0.0,0.30927835051546393,0.0029994168206686034,0.004649152028655221
31,0.582014724664816,0.43312362512875696,0.3333333333333333,0.0044006123753239645,0.28865979381443296,0.006522685722209962,0.014095972107744492
32,0.5895000017373597,0.45258878844587486,0.6666666666666666,0.007485277072543761,0.31958762886597936,0.014273059528787673,0.00909560315122998
33,0.5895000017373597,0.45910406533217046,0.6666666666666666,0.0,0.24742268041237114,-0.004570698971222144,-0.005074239976937067
34,0.5895000017373597,0.4634983752978768,0.3333333333333333,0.0,0.15463917525773196,0.002039557167204179,0.01360339116138859
35,0.5895000017373597,0.45673985661186234,1.0,0.0,0.20618556701030927,-0.0033568638420703066,-0.005168033534796495
36,0.5895000017373597,0.4532373583982324,0.6666666666666666,0.0,0.26804123711340205,0.0025750538465766195,-0.008535055191069174
37,0.5895000017373597,0.46174801714114355,0.6666666666666666,0.0,0.27835051546391754,0.00220157158975201,0.016676201321078277
38,0.5895000017373597,0.46793175315038843,1.0,0.0,0.2268041237113402,0.005861406358433234,-0.013760371029073837
39,0.5895000017373597,0.4699529909843901,1.0,0.0,0.21649484536082475,-0.002969368420475236,-0.010611361576236466
40,0.5895000017373597,0.48114773334586497,1.0,0.0,0.20618556701030927,0.003198301715198915,-0.02372653757921427
41,0.5895000017373597,0.4831794484272838,0.6666666666666666,0.0,0.29896907216494845,0.00200360924322836,0.008860156941933588
42,0.6082752325019006,0.49155357760625323,0.6666666666666666,0.018775230764540907,0.26804123711340205,0.005566052666083711,-0.013132708904259818
43,0.6082752325019006,0.4852242942490538,0.3333333333333333,0.0,0.18556701030927836,-0.006865385757810441,-0.02578680457271476
44,0.6082752325019006,0.48526846414962266,1.0,0.0,0.20618556701030927,0.002868095454464494,-0.004475650452917886
45,0.6082752325019006,0.4827798496926257,0.6666666666666666,0.0,0.2268041237113402,-0.0017025137187266556,-0.010734930452334009
46,0.6098939630453455,0.4961595850960665,0.6666666666666666,0.0016187305434448573,0.24742268041237114,0.006281432614901252,0.007466884581666228
47,0.6098939630453455,0.4937446840569639,0.6666666666666666,0.0,0.23711340206185566,-0.004315191477475388,-0.010304202409280686
48,0.6098939630453455,0.49704876553258803,1.0,0.0,0.21649484536082475,9.484454278675997e-06,-0.004770189820685236
49,0.6098939630453455,0.49691150641187776,1.0,0.0,0.23711340206185566,0.0014508298077414584,-0.002142593047166307
50,0.6098939630453455,0.5010927556754743,1.0,0.0,0.20618556701030927,-0.0013151178160867734,-0.005411937490627651
51,0.6098939630453455,0.5026629899310938,1.0,0.0,0.1958762886597938,0.0005554711275558334,-0.002704948869178959
52,0.6098939630453455,0.5106119280491255,0.6666666666666666,0.0,0.26804123711340205,-4.689922957798093e-05,0.0011415414953975006
53,0.6098939630453455,0.515084207826841,1.0,0.0,0.26804123711340205,0.004473204786200745,-0.00230298066848873
54,0.6098939630453455,0.5122515099565729,1.0,0.0,0.24742268041237114,-0.002148629187505323,-0.0029928656217797166
55,0.6098939630453455,0.5172537122179466,1.0,0.0,0.24742268041237114,0.0022856025613314313,0.001040233764707299
56,0.6098939630453455,0.51427807647216,1.0,0.0,0.23711340206185566,-0.002714004482601028,-0.0034947386482785817
57,0.6098939630453455,0.5153737564817675,1.0,0.0,0.30927835051546393,-0.00224341817783172,-0.00040392361946645083
58,0.6098939630453455,0.5106741094960354,1.0,0.0,0.20618556701030927,-0.004301026766461972,-0.0004833326935718055
59,0.6115213320475024,0.5142739910917135,0.6666666666666666,0.0016273690021568754,0.2268041237113402,0.0027255381479080426,-0.007344971321099181
60,0.6115213320475024,0.5164887499599735,1.0,0.0,0.23711340206185566,0.001307558439689886,-0.007103826159151699
61,0.6115213320475024,0.5124469232122018,1.0,0.0,0.1958762886597938,-0.0038939286432778876,-0.0012641648976696174
62,0.6115213320475024,0.5109998217143993,1.0,0.0,0.26804123711340205,-0.001308251217137665,-0.005230162065789625
63,0.6115213320475024,0.5047446375716528,1.0,0.0,0.28865979381443296,-0.004042779985450385,0.00037009019081502004
64,0.6115213320475024,0.5032111227270821,1.0,0.0,0.14432989690721648,-0.005228566971304889,-0.0014359910649619748
65,0.6115213320475024,0.5122598819022387,1.0,0.0,0.25773195876288657,0.005563601180638857,-0.00611409682281756
66,0.6115213320475024,0.5085492924760385,1.0,0.0,0.2268041237113402,-0.004446834466688019,0.0011789651649217303
67,0.6115213320475024,0.5126186465398347,1.0,0.0,0.31958762886597936,-0.0004749211686304783,-0.005756056434670813
68,0.6115213320475024,0.5203252358225345,1.0,0.0,0.23711340206185566,0.004606242824576724,-0.004294984179923356
69,0.6115213320475024,0.522176152202884,1.0,0.0,0.27835051546391754,-0.004446669649684848,-0.001926827318017262
70,0.6115213320475024,0.5241120430912454,1.0,0.0,0.27835051546391754,0.001920498579286561,-0.007056877341892267
71,0.6115213320475024,0.5275535514076404,1.0,0.0,0.24742268041237114,-0.0016068348928131942,-0.011877966758509596
72,0.6115213320475024,0.5301963150942663,1.0,0.0,0.31958762886597936,0.0036912191261664214,-0.005016496775544713
73,0.6115213320475024,0.5337890347736257,1.0,0.0,0.27835051546391754,-8.53700741848763e-05,-0.011350553570657125
74,0.6115213320475024,0.5307638708940623,1.0,0.0,0.1958762886597938,-0.0032597441253151135,-0.015360392240408157
75,0.6115490723976096,0.5321155918000927,0.6666666666666666,2.7740350107219314e-05,0.26804123711340205,0.00037514972886257297,-0.008551020064686474
76,0.6115490723976096,0.5373952330249243,1.0,0.0,0.17525773195876287,0.002505637923644632,-0.007581285671018012
77,0.6115490723976096,0.5383014262901803,1.0,0.0,0.24742268041237114,0.000848905158151433,-0.008059172973140738
78,0.6115490723976096,0.5368639897784002,1.0,0.0,0.1958762886597938,0.0017002882197311331,-0.011847441174275835
79,0.6115490723976096,0.5392602633048424,1.0,0.0,0.2268041237113402,-1.5321409398203182e-05,-0.003980919780245136
80,0.6115490723976096,0.5398629030242287,1.0,0.0,0.25773195876288657,-0.0009320324655022961,-0.012347322657397825
81,0.6115490723976096,0.5429294012640614,1.0,0.0,0.18556701030927836,-0.0004924184271395319,-0.002049551105680209
82,0.6115490723976096,0.5391655605124424,1.0,0.0,0.14432989690721648,-0.002228184057838254,-0.008940972698436689
83,0.6115490723976096,0.5412097769361485,1.0,0.0,0.25773195876288657,-0.0026847772066860877,-0.0003504146711127698
84,0.6115490723976096,0.5400564119198369,1.0,0.0,0.1958762886597938,-0.0031605376738988535,-0.01855072665985135
85,0.6115490723976096,0.546668992979144,1.0,0.0,0.32989690721649484,0.004223556479030813,0.009395710519492737
86,0.6115490723976096,0.5387780869020966,1.0,0.0,0.14432989690721648,-0.006029255612179679,-0.003248516974320159
87,0.6115490723976097,0.5362829961774912,0.6666666666666666,1.1102230246251565e-16,0.2268041237113402,-0.0048523883109034965,-0.004438000505571329
88,0.6115490723976097,0.5391641579858585,1.0,0.0,0.25773195876288657,-0.00029683450226826604,-0.0015475411708822274
89,0.6115490723976097,0.5441007795258951,1.0,0.0,0.25773195876288657,-0.000374274280350106,-0.004922711504323759
90,0.6115490723976097,0.5440545211208512,1.0,0.0,0.1958762886597938,0.00047199062835622733,-0.005214663590937319
91,0.6115490723976097,0.5425940459010545,1.0,0.0,0.2268041237113402,0.0011596875862695739,-0.00037257597016395995
92,0.6115490723976097,0.53479513055297,1.0,0.0,0.2268041237113402,-0.005877268718158481,-0.00983579195304709
93,0.6115490723976097,0.5328389718452395,1.0,0.0,0.18556701030927836,-0.003506019457773996,-0.004436668767582058
94,0.6115490723976097,0.5354933008040145,1.0,0.0,0.27835051546391754,0.0021174597851101296,-0.005463321419707778
95,0.6115490723976097,0.5358471338525913,1.0,0.0,0.25773195876288657,-0.0013458289882135644,-0.005882720540285578
96,0.6115490723976097,0.5316407714302865,1.0,0.0,0.20618556701030927,-0.005312796892961225,-0.007397637067080481
97,0.6115490723976097,0.5306691974112084,1.0,0.0,0.15463917525773196,-0.005153858386311308,-0.0005854642298104284
98,0.6115490723976097,0.5305131371826607,1.0,0.0,0.16494845360824742,-0.004924391546852543,-0.004773714369456977
99,0.6115490723976097,0.5316570782265035,1.0,0.0,0.26804123711340205,0.0031138829680319017,-0.00910707193274234
100,0.6115490723976097,0.5274833298156931,1.0,0.0,0.18556701030927836,-0.006186468316426693,-0.025248708601459308
101,0.6115490723976097,0.5276079959495023,1.0,0.0,0.18556701030927836,-0.0021611712514230668,-0.00039896942300193805
102,0.6115490723976097,0.5307052106849943,1.0,0.0,0.25773195876288657,0.0010053465580034697,-0.006045835141392131
103,0.6115490723976097,0.5313419217171695,1.0,0.0,0.2268041237113402,0.0010498523414084154,-0.0052196458769884395
104,0.6115490723976098,0.5363345363740867,0.6666666666666666,1.1102230246251565e-16,0.2268041237113402,-0.0015633960731154437,-0.0064166483953229545
105,0.6164841567464645,0.5388998167103803,0.6666666666666666,0.004935084348854701,0.20618556701030927,-0.0029234351386508033,-0.004623402689946543
106,0.6164841567464645,0.5324888032696572,0.6666666666666666,0.0,0.14432989690721648,-0.0043805405351965265,-0.0009841181152310484
107,0.6164841567464645,0.5360678342676065,1.0,0.0,0.1958762886597938,-0.0003597312604278082,-0.007908635524437907
108,0.6164841567464645,0.5415030586803548,1.0,0.0,0.23711340206185566,-0.004446554002886992,0.0017960457717974912
109,0.6164841567464645,0.5442819018325509,1.0,0.0,0.28865979381443296,-0.0007145689950589146,-0.003195455552454198
110,0.6164841567464645,0.538462171896897,1.0,0.0,0.2268041237113402,-0.0022932296710941194,-0.00714371515713586
111,0.6164841567464645,0.5431432731889434,1.0,0.0,0.28865979381443296,0.0016477270868813215,-0.007074755306747299
112,0.6164841567464645,0.5431213063110396,1.0,0.0,0.20618556701030927,-0.0018487529181371264,-0.007745286881527758
113,0.6164841567464645,0.5501690723592407,1.0,0.0,0.24742268041237114,0.0024355367226988668,-0.006375269134449191
114,0.6164841567464645,0.5421957518055822,1.0,0.0,0.21649484536082475,-0.0035917353435929128,-0.00763904603811989
115,0.6164841567464645,0.5519761137499111,1.0,0.0,0.23711340206185566,0.0010293745506141131,-7.451371858910872e-05
116,0.6164841567464645,0.5530621110893826,1.0,0.0,0.2268041237113402,-0.0008106652005583439,-0.0009854220600747255
117,0.6164841567464645,0.5518702093212471,1.0,0.0,0.20618556701030927,-0.0009586565508447832,-0.0030821572236591007
118,0.6164841567464645,0.5535864797931883,1.0,0.0,0.28865979381443296,-0.0010420825575849705,0.000530361601991072
119,0.6164841567464645,0.5560940193246091,1.0,0.0,0.23711340206185566,0.0009287771452239054,0.0011368986366387748
120,0.6164841567464645,0.5551629537065773,1.0,0.0,0.25773195876288657,-0.0015973929079575744,-0.0007525800085395051
121,0.6164841567464645,0.5555165905137234,0.6666666666666666,0.0,0.2268041237113402,-0.001966362080333859,-0.016043587779860115
122,0.6164841567464645,0.5549743680276266,1.0,0.0,0.25773195876288657,-0.0008651229780652078,-0.01965251584369071
123,0.6164841567464645,0.5592339880658256,1.0,0.0,0.16494845360824742,0.0015693037102130923,-0.01082211862350732
124,0.6164841567464645,0.5572161466352296,1.0,0.0,0.1958762886597938,-0.00207376510297655,-0.014966187618943342
125,0.6164841567464645,0.557856205160092,1.0,0.0,0.20618556701030927,-0.0017923713837479543,-0.007852444193389855
126,0.6164841567464645,0.5577428890365342,1.0,0.0,0.25773195876288657,0.0009703417102065614,-0.007490323455961441
127,0.6164841567464645,0.5584509599322423,1.0,0.0,0.2268041237113402,0.00015846186206870086,-0.00457932529137163
128,0.6164841567464645,0.5566589350649757,1.0,0.0,0.29896907216494845,-0.0003635688050649079,-0.014679403688315636
129,0.6164841567464645,0.5578588615053169,0.6666666666666666,0.0,0.20618556701030927,-0.0012287585748812484,-0.007998690273244895
130,0.6164841567464645,0.5582746981866927,1.0,0.0,0.1958762886597938,-0.0014353924647162257,-0.017177157911985916
131,0.6164841567464645,0.5582504180883853,1.0,0.0,0.1958762886597938,-0.0006299197626030545,-0.03425320151235356
132,0.6164841567464645,0.5582124114537774,1.0,0.0,0.24742268041237114,-0.002354846503243332,-0.01688945944256938
133,0.6164841567464645,0.5554281394942802,1.0,0.0,0.25773195876288657,3.656667286420784e-05,-0.013035259273186155
134,0.6164841567464645,0.5564080165892701,1.0,0.0,0.2268041237113402,-0.0007251721144216802,-0.005168125220007358
135,0.6164841567464645,0.5584915758743078,1.0,0.0,0.23711340206185566,-0.001979296829960556,-0.015518851888487718
136,0.6164841567464645,0.5622265293954793,1.0,0.0,0.17525773195876287,-0.002960182683032532,-0.014031625606253453
137,0.6164841567464645,0.5623386944485289,1.0,0.0,0.24742268041237114,-0.0013271503854507683,-0.012183882171940755
138,0.6164841567464645,0.5624440780693232,1.0,0.0,0.16494845360824742,-0.001395082792755205,-0.009707072735553018
139,0.6164841567464645,0.562187463831583,0.6666666666666666,0.0,0.23711340206185566,0.0006620324601173786,-0.02292948123847142
140,0.6164841567464645,0.5597329574827398,1.0,0.0,0.1958762886597938,-0.003026417652937315,-0.009792622020418543
141,0.6164841567464645,0.5586603127225622,1.0,0.0,0.24742268041237114,-0.001181434427559668,-0.007717007645283478
142,0.6164841567464645,0.5574830509230853,1.0,0.0,0.2268041237113402,-0.0025633849222154365,-0.003762122521302385
143,0.6164841567464645,0.5598960767214637,1.0,0.0,0.2268041237113402,-0.0015100298507586722,-0.007841485789139657
144,0.6164841567464645,0.5626268732668369,0.6666666666666666,0.0,0.24742268041237114,0.0008858531079324465,-0.004935063786996083
145,0.6164841567464645,0.5622057225271454,1.0,0.0,0.14432989690721648,-0.00334264429835578,-0.012210296547215732
146,0.6164841567464645,0.5628577800701536,1.0,0.0,0.16494845360824742,-0.001009505919742143,-0.009293592649936991
147,0.6164841567464645,0.5626454011737629,1.0,0.0,0.32989690721649484,0.00038464997638863757,-0.004674719840244664
148,0.6164841567464645,0.5611628930278556,1.0,0.0,0.20618556701030927,-0.0022075067906544192,-0.006415258614335239
149,0.6164841567464645,0.5564439035643612,1.0,0.0,0.2268041237113402,-0.0015940028559890298,-0.0070080425405260926
150,0.6164841567464645,0.5540211502793543,1.0,0.0,0.25773195876288657,-0.0005929543173491373,-0.0030957171435301856
